Gender,Name,Time,Date
D,Wivian Johansen,00:34:57,2020-10-24
H,Jonas Brustad,00:18:13,2020-10-15
H,Elias Blichfeldt Mørk,00:19:29,2020-10-15
H,Andreas Henriksen,00:19:35,2020-10-15
D,Julie Larsen,00:19:51,2020-10-15
H,Andreas Johansen Heier,00:20:08,2020-10-15
H,Bjørge Nesengen,00:20:15,2020-10-15
H,Knut Willy Steen,00:20:15,2020-10-15
H,Rolf Henrik Bekkstrand,00:20:28,2020-10-15
H,Fred Morgan Larsen,00:20:34,2020-10-15
H,Martin Strandvik,00:20:43,2020-10-15
H,Alexander Baustad,00:20:49,2020-10-15
H,Lars Noreng,00:20:58,2020-10-15
H,Alexander Braseth Halle,00:21:05,2020-10-15
H,Frode Andersen,00:22:16,2020-10-15
H,Morten Bruheim,00:22:33,2020-10-15
H,Ola Daniel Johannessen,00:22:39,2020-10-15
H,Alf-Martin Nygård,00:22:43,2020-10-15
H,Glenn Olufsen,00:22:43,2020-10-15
H,Freddy Amundsen,00:22:47,2020-10-15
H,Roger Nilsen,00:22:56,2020-10-15
H,Kenneth Ørseng,00:23:12,2020-10-15
H,Carl Emil Udnesseter,00:23:31,2020-10-15
H,Tom Kristoffersen,00:24:00,2020-10-15
H,Roar Henriksen,00:24:10,2020-10-15
H,Magne Svandal,00:24:38,2020-10-15
H,Marius Birkeland,00:24:41,2020-10-15
H,Ole Johnny Aasen,00:25:08,2020-10-15
D,Emilie Nilsen,00:25:13,2020-10-15
H,Atle Rakvåg,00:25:27,2020-10-15
H,Bjørn Åstorp,00:25:37,2020-10-15
H,Eirik Minge,00:25:46,2020-10-15
H,Pål G. Nilsen,00:25:46,2020-10-15
H,Michael Larsen,00:26:00,2020-10-15
H,Jarl Erik Syversen,00:26:02,2020-10-15
H,Ståle Myrvold,00:26:03,2020-10-15
H,Tom Sognlien,00:26:10,2020-10-15
D,Helene Ileby,00:28:25,2020-10-15
H,Ketil Gjølstad,00:28:45,2020-10-15
H,Øystein Skaar,00:29:28,2020-10-15
H,Svein Bergerud,00:29:54,2020-10-15
H,Morten Hansen,00:30:01,2020-10-15
H,Jesper Søstrand,00:30:08,2020-10-15
D,Else-Gro Haslien,00:30:21,2020-10-15
H,Gunnar Hansen,00:30:29,2020-10-15
D,Kristin Johansen,00:31:53,2020-10-15
D,Wivian Johansen,00:34:29,2020-10-15
D,Christine Norvang,00:35:40,2020-10-15
H,Jarle Kirkeby Ruud,00:20:08,2020-10-08
H,Per Johansen,00:20:34,2020-10-08
H,Fred Morgan Larsen,00:21:02,2020-10-08
H,Bjørn Strangel,00:21:20,2020-10-08
H,Lars Noreng,00:21:24,2020-10-08
H,Alexander Braseth Halle,00:21:30,2020-10-08
H,Daniel Bill,00:22:19,2020-10-08
H,Jon Vegard Syversen,00:22:20,2020-10-08
H,Jon Vidar Mathisen,00:22:21,2020-10-08
H,Jakob Olaussen Ruud,00:22:32,2020-10-08
H,Lars Henning Stang,00:22:43,2020-10-08
H,Frode Andersen,00:22:44,2020-10-08
H,Glenn Olufsen,00:22:47,2020-10-08
H,Arne Bill,00:23:01,2020-10-08
H,Freddy Amundsen,00:23:16,2020-10-08
H,Alexander Baustad,00:23:39,2020-10-08
H,Alf-Martin Nygård,00:23:39,2020-10-08
H,Kenneth Ørseng,00:24:20,2020-10-08
H,Stein Jensen,00:24:33,2020-10-08
H,Roar Henriksen,00:24:35,2020-10-08
H,Jonas Lockner,00:25:19,2020-10-08
H,Ole Johnny Aasen,00:25:21,2020-10-08
H,Bjørn Åstorp,00:25:24,2020-10-08
H,Tom Kristoffersen,00:25:28,2020-10-08
H,Eirik Minge,00:25:29,2020-10-08
H,Jarl Erik Syversen,00:26:06,2020-10-08
H,Marius Birkeland,00:26:08,2020-10-08
H,Ståle Myrvold,00:26:10,2020-10-08
H,Vidar Bergerud,00:26:12,2020-10-08
D,Christine Norvang,00:26:12,2020-10-08
H,Pål G. Nilsen,00:26:27,2020-10-08
H,Helge Rosnes,00:25:30,2020-10-08
H,Tom Sognlien,00:26:47,2020-10-08
H,Dag Sletner,00:27:34,2020-10-08
H,Svein Bergerud,00:28:25,2020-10-08
H,Ketil Gjølstad,00:28:39,2020-10-08
H,Martin Tangen,00:28:50,2020-10-08
H,Tom Wahlgren,00:28:52,2020-10-08
H,Erling Søgaard,00:30:17,2020-10-08
H,Øystein Skaar,00:30:24,2020-10-08
H,Gunnar Hansen,00:30:53,2020-10-08
H,Arild Glemminge,00:31:01,2020-10-08
H,Stig Strand Andresen,00:31:13,2020-10-08
D,Sissel Aamodt,00:32:52,2020-10-08
D,Tove S. Wahlgren,00:34:30,2020-10-08
D,Wivian Johansen,00:35:15,2020-10-08
H,Andreas Henriksen,00:20:00,2020-10-01
H,Bjørge Nesengen,00:20:34,2020-10-01
H,Fred Morgan Larsen,00:20:41,2020-10-01
H,Ulf Roger Olsen,00:21:00,2020-10-01
H,Mads Ahlsen,00:21:27,2020-10-01
H,Lars Noreng,00:21:50,2020-10-01
H,Alexander Braseth Halle,00:21:58,2020-10-01
H,Geir Jørgensen,00:23:20,2020-10-01
H,Jon Vidar Mathisen,00:22:23,2020-10-01
H,Frode Andersen,00:22:31,2020-10-01
H,Henrik Hvidsten,00:22:37,2020-10-01
H,Glenn Olufsen,00:22:40,2020-10-01
H,Morten Bruheim,00:22:42,2020-10-01
D,Junette Handelsby,00:22:57,2020-10-01
H,Steinar Jørgensen,00:23:05,2020-10-01
H,Martin Syver Larsen,00:23:08,2020-10-01
H,Roar Hagen,00:23:11,2020-10-01
H,Kenneth Ørseng,00:23:21,2020-10-01
H,Jens-Otto Løkkevik,00:24:02,2020-10-01
H,Roar Henriksen,00:24:05,2020-10-01
H,Torbjørn Tangen,00:24:07,2020-10-01
H,Stein Jensen,00:24:20,2020-10-01
H,Tom Kristoffersen,00:24:25,2020-10-01
D,Karoline Løkkevik,00:24:27,2020-10-01
H,Alexander Baustad,00:24:29,2020-10-01
H,Raymond Handelsby,00:24:49,2020-10-01
H,Atle Rakvåg,00:24:53,2020-10-01
D,Klara Helen Homlung Prøitz,00:25:09,2020-10-01
H,Bjørn Åstorp,00:25:30,2020-10-01
H,Harald Engh,00:25:40,2020-10-01
H,Eirik Minge,00:25:40,2020-10-01
D,Emilie Nilsen,00:25:41,2020-10-01
H,Tom Sognlien,00:25:44,2020-10-01
H,Pål G. Nilsen,00:26:01,2020-10-01
D,Christine Norvang,00:26:08,2020-10-01
H,Carl Emil Udnesseter,00:26:08,2020-10-01
H,Ståle Myrvold,00:26:22,2020-10-01
H,André Johannessen,00:26:23,2020-10-01
H,Ole Petter Glückstad,00:27:15,2020-10-01
H,Vidar Bergerud,00:27:24,2020-10-01
H,Sigurd Ringsrud,00:28:25,2020-10-01
H,Svein Bergerud,00:28:26,2020-10-01
H,Tom Wahlgren,00:28:56,2020-10-01
H,Ketil Gjølstad,00:29:07,2020-10-01
H,Øystein Skaar,00:30:46,2020-10-01
H,Håvard Skaar,00:30:48,2020-10-01
H,Gunnar Hansen,00:31:25,2020-10-01
D,Else-Gro Haslien,00:32:08,2020-10-01
D,Sissel Aamodt,00:32:34,2020-10-01
D,Wivian Johansen,00:34:45,2020-10-01
D,Tove S. Wahlgren,00:35:04,2020-10-01
H,Fredrik Lium,00:18:50,2020-09-24
H,Andreas Henriksen,00:19:54,2020-09-24
H,Bjørn Arild Smaaberg,00:20:57,2020-09-24
H,Fred Morgan Larsen,00:21:02,2020-09-24
H,Alexander Braseth Halle,00:21:41,2020-09-24
H,Rune Langnes,00:21:59,2020-09-24
H,Lars Noreng,00:22:02,2020-09-24
H,Jon Vegard Syversen,00:23:00,2020-09-24
H,Frode Andersen,00:23:07,2020-09-24
H,Alf-Martin Nygård,00:23:20,2020-09-24
H,Henrik Lund Raagaard,00:23:23,2020-09-24
D,Johanne de Presno,00:23:28,2020-09-24
H,Jørn Jansen,00:23:54,2020-09-24
H,Roar Hagen,00:23:59,2020-09-24
H,Eirik Larson,00:24:19,2020-09-24
H,Kenneth Ørseng,00:24:20,2020-09-24
H,Roar Henriksen,00:24:30,2020-09-24
H,Daniel Bill,00:24:37,2020-09-24
H,Stein Jensen,00:24:54,2020-09-24
D,Caroline Kokkim Kultorp,00:25:07,2020-09-24
H,Ole Johnny Aasen,00:25:23,2020-09-24
H,Torbjørn Tangen,00:25:27,2020-09-24
H,Atle Rakvåg,00:25:28,2020-09-24
H,Tom Kristoffersen,00:25:33,2020-09-24
H,Bjørn Åstorp,00:25:40,2020-09-24
H,Helge Rosnes,00:25:45,2020-09-24
H,Tom Sognlien,00:26:13,2020-09-24
H,Ståle Myrvold,00:26:15,2020-09-24
H,Jarl Erik Syversen,00:26:20,2020-09-24
D,Christine Norvang,00:26:25,2020-09-24
H,Dag Sletner,00:26:48,2020-09-24
H,Pål G. Nilsen,00:27:09,2020-09-24
H,Ole Petter Glückstad,00:27:10,2020-09-24
H,Tom Wahlgren,00:29:18,2020-09-24
H,Roger Nilsen,00:29:20,2020-09-24
H,Øystein Skaar,00:29:59,2020-09-24
H,Ketil Gjølstad,00:30:30,2020-09-24
H,Gunnar Hansen,00:31:25,2020-09-24
H,Stig Strand Andresen,00:31:55,2020-09-24
H,Håvard Skaar,00:31:59,2020-09-24
H,Lars Erik Dalheim,00:32:00,2020-09-24
H,Jesper Søstrand,00:32:29,2020-09-24
H,Svein Bergerud,00:33:48,2020-09-24
D,Tove S. Wahlgren,00:34:33,2020-09-24
D,Wivian Johansen,00:35:22,2020-09-24
D,Lars Buckholm,00:19:18,2020-09-17
H,Per Ove Haugland,00:19:19,2020-09-17
H,Bjørn Arild Smaaberg,00:19:58,2020-09-17
H,Fred Morgan Larsen,00:20:57,2020-09-17
H,Lars Noreng,00:21:25,2020-09-17
H,Lars Henning Stang,00:21:49,2020-09-17
H,Alexander Braseth Halle,00:21:53,2020-09-17
H,Glenn Olufsen,00:22:31,2020-09-17
H,Freddy Amundsen,00:22:32,2020-09-17
H,Alf-Martin Nygård,00:22:33,2020-09-17
H,Raymond Handelsby,00:22:51,2020-09-17
H,Roger Nilsen,00:22:55,2020-09-17
H,Jon Vidar Mathisen,00:23:13,2020-09-17
H,Martin Lund,00:23:18,2020-09-17
H,Steinar Jørgensen,00:23:28,2020-09-17
H,Erik Magnus Melin,00:23:39,2020-09-17
H,Jens-Otto Løkkevik,00:23:46,2020-09-17
D,Caroline Kokkim Kultorp,00:24:15,2020-09-17
H,Roar Henriksen,00:24:16,2020-09-17
H,Tom Kristoffersen,00:24:16,2020-09-17
H,Daniel Bill,00:24:19,2020-09-17
H,Ole Johnny Aasen,00:24:25,2020-09-17
H,Stein Jensen,00:24:30,2020-09-17
D,Emilie Nilsen,00:25:32,2020-09-17
D,Atle Rakvåg,00:25:35,2020-09-17
H,Bjørn Åstorp,00:25:38,2020-09-17
H,Jarl Erik Syversen,00:25:54,2020-09-17
H,Alexander Baustad,00:25:58,2020-09-17
H,Svein Bergerud,00:25:58,2020-09-17
H,Knut Willy Steen,00:25:58,2020-09-17
H,Dag Sletner,00:26:09,2020-09-17
H,Pål G. Nilsen,00:26:19,2020-09-17
H,Ståle Myrvold,00:26:25,2020-09-17
D,Christine Norvang,00:26:26,2020-09-17
H,Tom Sognlien,00:26:30,2020-09-17
H,Ole Petter Glückstad,00:27:32,2020-09-17
H,Ketil Gjølstad,00:28:12,2020-09-17
H,Øystein Skaar,00:29:36,2020-09-17
H,Håvard Skaar,00:30:21,2020-09-17
D,Sissel Aamodt,00:33:06,2020-09-17
D,Wivian Johansen,00:35:01,2020-09-17
H,Trym Tønnesen,00:16:21,2020-09-10
D,Camilla Bønøgård,00:19:03,2020-09-10
H,Espen Grindahl,00:19:45,2020-09-10
H,Bjørn Arild Smaaberg,00:20:21,2020-09-10
H,Ulf Roger Olsen,00:20:27,2020-09-10
H,Andreas Johansen Heier,00:20:37,2020-09-10
H,Daniel Bill,00:21:26,2020-09-10
H,Bjørn Strangel,00:21:26,2020-09-10
D,Junette Handelsby,00:21:30,2020-09-10
H,Anders B. Olsen,00:21:41,2020-09-10
H,Alexander Braseth Halle,00:21:57,2020-09-10
H,Lars Henning Stang,00:22:16,2020-09-10
H,Jon Vegard Syversen,00:22:16,2020-09-10
H,Roger Nilsen,00:22:37,2020-09-10
H,Magne Svandal,00:22:52,2020-09-10
H,Alf-Martin Nygård,00:22:56,2020-09-10
H,Kenneth Ørseng,00:23:05,2020-09-10
H,Freddy Amundsen,00:23:09,2020-09-10
H,Raymond Handelsby,00:23:10,2020-09-10
H,Frode Andersen,00:23:14,2020-09-10
H,Steinar Jørgensen,00:23:15,2020-09-10
H,Roar Hagen,00:23:20,2020-09-10
H,Roar Henriksen,00:23:54,2020-09-10
H,Tom Kristoffersen,00:23:57,2020-09-10
H,Stein Jensen,00:24:30,2020-09-10
H,Ole Johnny Aasen,00:24:42,2020-09-10
H,Helge Rosnes,00:25:15,2020-09-10
H,André Johannessen,00:25:46,2020-09-10
D,Emilie Nilsen,00:25:53,2020-09-10
H,Trond Vidar Torkelsen,00:26:12,2020-09-10
H,Bjørn Åstorp,00:26:22,2020-09-10
H,Svein Bergerud,00:26:27,2020-09-10
H,Eirik Minge,00:26:42,2020-09-10
H,Tom Sognlien,00:26:44,2020-09-10
H,Vidar Bergerud,00:26:46,2020-09-10
H,Pål G. Nilsen,00:26:53,2020-09-10
H,Morten Melsom,00:27:57,2020-09-10
H,Ketil Gjølstad,00:28:56,2020-09-10
D,Else-Gro Haslien,00:30:48,2020-09-10
H,Gunnar Hansen,00:31:33,2020-09-10
D,Sissel Aamodt,00:33:57,2020-09-10
H,Lars Runar Andersen,00:19:26,2020-09-03
H,Jonas Kirkerød,00:19:51,2020-09-03
H,Magnus Thorsen,00:20:45,2020-09-03
H,Andreas Johansen Heier,00:20:53,2020-09-03
H,Fred Morgan Larsen,00:20:55,2020-09-03
H,Kai Berg,00:21:10,2020-09-03
H,Lars Noreng,00:21:38,2020-09-03
H,Anders B. Olsen,00:21:41,2020-09-03
H,Alexander Baustad,00:21:43,2020-09-03
H,Bjørn Strangel,00:21:48,2020-09-03
H,Lars Henning Stang,00:21:59,2020-09-03
H,Alexander Braseth Halle,00:22:00,2020-09-03
H,Henrik Jensen,00:22:35,2020-09-03
H,Roger Nilsen,00:22:40,2020-09-03
H,Henrik Hvidsten,00:22:41,2020-09-03
H,Morten Bruheim,00:22:42,2020-09-03
D,Junette Handelsby,00:21:59,2020-09-03
H,Sven Simonsen,00:23:04,2020-09-03
H,Frode Andersen,00:23:28,2020-09-03
H,Kenneth Ørseng,00:23:39,2020-09-03
H,Roar Hagen,00:23:41,2020-09-03
H,Raymond Handelsby,00:23:41,2020-09-03
H,Jens-Otto Løkkevik,00:24:00,2020-09-03
H,Roar Henriksen,00:24:10,2020-09-03
H,Tom Kristoffersen,00:24:18,2020-09-03
H,Kristian Austvik Dahl,00:24:56,2020-09-03
H,Erik Magnus Melin,00:25:01,2020-09-03
H,Stein Jensen,00:25:13,2020-09-03
H,Helge Rosnes,00:25:24,2020-09-03
H,Bjørn Åstorp,00:26:04,2020-09-03
H,Ståle Myrvold,00:26:11,2020-09-03
H,Dag Sletner,00:26:34,2020-09-03
H,André Johannessen,00:26:37,2020-09-03
H,Svein Bergerud,00:26:51,2020-09-03
H,Jarl Erik Syversen,00:27:19,2020-09-03
H,Pål G. Nilsen,00:27:58,2020-09-03
H,Jesper Søstrand,00:28:52,2020-09-03
H,Ketil Gjølstad,00:29:03,2020-09-03
H,Håvard Skaar,00:29:12,2020-09-03
H,Ole Petter Glückstad,00:30:17,2020-09-03
H,Øystein Skaar,00:30:42,2020-09-03
D,Else-Gro Haslien,00:30:52,2020-09-03
H,Gunnar Hansen,00:31:34,2020-09-03
D,Sissel Aamodt,00:33:35,2020-09-03
D,Camilla Bønøgård,00:19:22,2020-08-27
H,Andreas Henriksen,00:19:38,2020-08-27
D,Julie Larsen,00:19:54,2020-08-27
H,Ulf Roger Olsen,00:20:33,2020-08-27
H,Rune Langnes,00:20:47,2020-08-27
D,Kirsten Amundsgård,00:20:51,2020-08-27
H,Martin Strandvik,00:20:54,2020-08-27
H,Lars Noreng,00:21:20,2020-08-27
D,Anne Maren Belsby,00:21:36,2020-08-27
H,Lars Henning Stang,00:22:20,2020-08-27
H,Sven Simonsen,00:22:26,2020-08-27
H,Jon Vegard Syversen,00:22:48,2020-08-27
H,Roger Nilsen,00:22:49,2020-08-27
H,Henrik Lund Raagaard,00:22:53,2020-08-27
H,Arild Nysted,00:23:06,2020-08-27
H,Carl Emil Udnesseter,00:23:34,2020-08-27
H,Alf-Martin Nygård,00:23:38,2020-08-27
H,Kenneth Ørseng,00:23:51,2020-08-27
H,Steinar Jørgensen,00:23:51,2020-08-27
H,Fredrik Fange,00:23:58,2020-08-27
H,Roar Hagen,00:24:00,2020-08-27
H,Tom Kristoffersen,00:24:04,2020-08-27
H,Martin Syver Larsen,00:24:10,2020-08-27
H,Roar Henriksen,00:24:19,2020-08-27
D,Emilie Nilsen,00:24:45,2020-08-27
H,Tor Arne Engh,00:24:56,2020-08-27
H,Stein Jensen,00:25:04,2020-08-27
H,Ole Johnny Aasen,00:25:33,2020-08-27
H,Ståle Myrvold,00:26:04,2020-08-27
D,Christine Norvang,00:26:32,2020-08-27
H,Bjørn Åstorp,00:26:40,2020-08-27
H,Jarl Erik Syversen,00:26:41,2020-08-27
H,Tom Sognlien,00:26:43,2020-08-27
H,Vidar Bergerud,00:26:45,2020-08-27
H,Ole Petter Glückstad,00:27:56,2020-08-27
H,Svein Bergerud,00:28:11,2020-08-27
H,Tom Wahlgren,00:28:34,2020-08-27
H,Ketil Gjølstad,00:28:56,2020-08-27
H,Pål G. Nilsen,00:29:02,2020-08-27
H,Jesper Søstrand,00:29:52,2020-08-27
H,Endre Jønland,00:30:07,2020-08-27
D,Else-Gro Haslien,00:31:02,2020-08-27
H,Gunnar Hansen,00:31:41,2020-08-27
D,Sissel Aamodt,00:32:49,2020-08-27
D,Tove S. Wahlgren,00:32:56,2020-08-27
D,Wivian Johansen,00:34:46,2020-08-27
H,Andreas Henriksen,00:19:24,2020-08-20
H,Josef Myhren Bouchleh,00:19:33,2020-08-20
D,Julie Larsen,00:19:37,2020-08-20
H,Lars Buckholm,00:19:42,2020-08-20
H,Jonas Kirkerød,00:20:23,2020-08-20
H,Magnus Thorsen,00:20:41,2020-08-20
H,Bjørn Arild Smaaberg,00:20:47,2020-08-20
H,Rune Langnes,00:20:58,2020-08-20
H,Fred Morgan Larsen,00:21:11,2020-08-20
H,Lars Noreng,00:21:33,2020-08-20
H,Andreas Sjøholm,00:21:43,2020-08-20
H,Daniel Bill,00:21:43,2020-08-20
H,Bård Moberg,00:21:48,2020-08-20
H,Anders B. Olsen,00:21:53,2020-08-20
H,Jan Olav Rive,00:22:12,2020-08-20
H,Alf-Martin Nygård,00:23:22,2020-08-20
H,Glenn Olufsen,00:23:33,2020-08-20
H,Patrik Bøckmann,00:23:54,2020-08-20
H,Magne Svandal,00:23:56,2020-08-20
H,Roger Nilsen,00:23:56,2020-08-20
H,Dennis Amundsen,00:23:58,2020-08-20
H,Arild Nysted,00:24:00,2020-08-20
H,Carl Emil Udnesseter,00:24:08,2020-08-20
H,Roar Hagen,00:24:11,2020-08-20
H,Trond Bjerk,00:24:12,2020-08-20
H,Kenneth Ørseng,00:24:14,2020-08-20
D,Caroline Kokkim Kultorp,00:24:17,2020-08-20
H,Frode Andersen,00:24:21,2020-08-20
H,Steinar Jørgensen,00:24:29,2020-08-20
H,Roar Henriksen,00:24:32,2020-08-20
D,Emilie Nilsen,00:24:41,2020-08-20
H,Martin Syver Larsen,00:24:55,2020-08-20
H,Jens-Otto Løkkevik,00:25:06,2020-08-20
H,Tom Kristoffersen,00:25:12,2020-08-20
H,Fredrik Fange,00:25:14,2020-08-20
H,Stein Jensen,00:25:52,2020-08-20
H,Knut Willy Steen,00:26:07,2020-08-20
H,Alexander Baustad,00:26:07,2020-08-20
H,Bjørn Åstorp,00:26:26,2020-08-20
H,Ståle Myrvold,00:26:34,2020-08-20
H,Helge Rosnes,00:26:48,2020-08-20
H,Tom Sognlien,00:26:52,2020-08-20
D,Christine Norvang,00:27:18,2020-08-20
H,Vidar Bergerud,00:27:31,2020-08-20
H,Ole Petter Glückstad,00:27:36,2020-08-20
H,Svein Bergerud,00:28:20,2020-08-20
H,Pål G. Nilsen,00:29:21,2020-08-20
H,Tom Wahlgren,00:29:22,2020-08-20
H,Ketil Gjølstad,00:29:28,2020-08-20
H,Ben Samuel Groth Skaar,00:29:57,2020-08-20
H,Håvard Skaar,00:31:23,2020-08-20
H,Øystein Skaar,00:31:49,2020-08-20
H,Jesper Søstrand,00:32:02,2020-08-20
H,Gunnar Hansen,00:32:40,2020-08-20
H,Atle Borge,00:33:34,2020-08-20
D,Sissel Aamodt,00:33:35,2020-08-20
D,Wivian Johansen,00:36:28,2020-08-20
H,Even Bentzen Løvås,00:17:51,2020-08-13
H,Fredrik Bergseng,00:22:02,2020-08-13
H,Øystein Simonsen,00:20:25,2020-08-13
H,Rune Nilsen,00:20:28,2020-08-13
H,Bjørn Arild Smaaberg,00:20:36,2020-08-13
H,Magnus Thorsen,00:20:56,2020-08-13
H,Fred Morgan Larsen,00:21:02,2020-08-13
H,Rune Langnes,00:21:06,2020-08-13
H,Lars Noreng,00:21:20,2020-08-13
H,Jakob Olaussen Ruud,00:21:56,2020-08-13
H,Anders B. Olsen,00:22:15,2020-08-13
H,Sven Simonsen,00:22:19,2020-08-13
H,Knut O. Simonsen,00:22:35,2020-08-13
H,Jon Vegard Syversen,00:22:50,2020-08-13
H,Glenn Olufsen,00:23:17,2020-08-13
H,Patrik Bøckmann,00:23:36,2020-08-13
H,Arnt Theodor Svartedal,00:23:42,2020-08-13
H,Roger Nilsen,00:23:45,2020-08-13
D,Ulrikke Grav,00:23:55,2020-08-13
H,Carl Emil Udnesseter,00:24:09,2020-08-13
H,Alf-Martin Nygård,00:24:12,2020-08-13
H,Steinar Jørgensen,00:24:14,2020-08-13
H,Raymond Handelsby,00:24:16,2020-08-13
H,Kenneth Ørseng,00:24:26,2020-08-13
H,Roar Henriksen,00:24:32,2020-08-13
H,Roar Hagen,00:24:35,2020-08-13
H,Tom Kristoffersen,00:24:37,2020-08-13
D,Caroline Kokkim Kultorp,00:24:43,2020-08-13
H,Daniel Bill,00:24:45,2020-08-13
H,Jona Sturlason Korsæth,00:24:47,2020-08-13
D,Marte Langsæter,00:25:04,2020-08-13
H,Kristian Austvik Dahl,00:25:37,2020-08-13
H,Ole Johnny Aasen,00:25:40,2020-08-13
H,Robin Karlstad,00:25:44,2020-08-13
H,Bjørn Åstorp,00:25:59,2020-08-13
H,Nicklas Jørgensen,00:26:06,2020-08-13
D,Julie Solberg,00:26:08,2020-08-13
H,Ståle Myrvold,00:26:25,2020-08-13
D,Christine Norvang,00:26:51,2020-08-13
H,Knut Willy Steen,00:26:54,2020-08-13
H,Alexander Baustad,00:26:54,2020-08-13
H,Tom Sognlien,00:27:02,2020-08-13
D,Emilie Nilsen,00:27:05,2020-08-13
H,Bror Filip Korsæth,00:27:19,2020-08-13
H,Jarl Erik Syversen,00:27:27,2020-08-13
H,Stian Olbergsveen,00:27:43,2020-08-13
D,Ingjerd Buer Løvås,00:29:49,2020-08-13
H,Tom Wahlgren,00:30:11,2020-08-13
H,Svein Bergerud,00:33:38,2020-08-13
D,Tove S. Wahlgren,00:33:41,2020-08-13
H,Gunnar Hansen,00:33:04,2020-08-13
D,Sissel Aamodt,00:34:18,2020-08-13
D,Wivian Johansen,00:36:06,2020-08-13
H,Jonas Brustad,00:18:24,2020-08-06
H,Kristoffer Rostad,00:19:24,2020-08-06
H,Ole Henry Bjørnstad Bjor,00:21:00,2020-08-06
H,Bjørn Strangel,00:21:05,2020-08-06
H,Jarle Jørgensen,00:21:18,2020-08-06
H,Marius Klavestad Hansen,00:21:23,2020-08-06
H,Stian Pedersen,00:21:23,2020-08-06
H,Rune Langnes,00:21:28,2020-08-06
H,Lars Noreng,00:21:43,2020-08-06
H,Alf-Martin Nygård,00:23:04,2020-08-06
H,Glenn Olufsen,00:23:09,2020-08-06
H,Frode Andersen,00:23:22,2020-08-06
H,Jon Vegard Syversen,00:23:34,2020-08-06
